,Country/Territory,Code,Year,Meningitis,Alzheimer's Disease and Other Dementias,Parkinson's Disease,Nutritional Deficiencies,Malaria,Drowning,Maternal Disorders,HIV/AIDS,Tuberculosis,Cardiovascular Diseases,Lower Respiratory Infections,Neonatal Disorders,Diarrheal Diseases,Neoplasms,Diabetes Mellitus,Chronic Kidney Disease,Protein-Energy Malnutrition,Chronic Respiratory Diseases,Cirrhosis and Other Chronic Liver Diseases,Digestive Diseases
223,Chile,CHL,2003,162,2500,726,544,0,569,48,452,631,23315,3945,802,254,21575,2525,2920,522,4292,4185,6498
224,Chile,CHL,2004,155,2614,766,559,0,546,54,428,620,23678,3894,862,254,22062,2623,3113,536,4507,4200,6541
225,Chile,CHL,2005,148,2702,791,570,0,512,57,416,598,23624,3732,842,245,22312,2644,3226,546,4572,4116,6455
226,Chile,CHL,2006,139,2797,815,569,0,486,50,438,579,23593,3652,848,242,22611,2660,3301,544,4626,4117,6458
227,Chile,CHL,2007,141,2908,850,579,0,469,48,416,560,23903,3726,883,244,23081,2707,3421,555,4767,4184,6560
228,Chile,CHL,2008,140,3009,867,563,0,460,46,412,527,23671,3668,874,255,23382,2663,3420,539,4753,4218,6595
229,Chile,CHL,2009,144,3161,925,578,0,460,57,458,528,24575,3834,905,276,24500,2781,3597,552,4999,4403,6884
230,Chile,CHL,2010,144,3314,988,590,0,427,54,451,521,25449,3980,857,300,25411,2895,3783,563,5264,4503,7080
231,Chile,CHL,2011,126,3443,1020,574,0,404,54,510,495,25568,3925,870,320,25919,2936,3805,548,5336,4493,7123
232,Chile,CHL,2012,133,3585,1061,556,0,383,58,483,481,25914,4026,834,348,26528,2999,3954,529,5422,4552,7251
233,Chile,CHL,2013,123,3735,1100,539,0,372,59,547,470,26372,4128,798,381,27203,3100,4139,514,5481,4658,7441
234,Chile,CHL,2014,131,3886,1131,514,0,366,62,539,450,26579,4124,834,408,27672,3210,4292,490,5550,4706,7541
235,Chile,CHL,2015,117,4061,1168,512,0,362,61,556,448,27087,4072,752,423,28354,3368,4473,487,5685,4803,7708
236,Chile,CHL,2016,115,4225,1190,506,0,356,57,522,437,27170,4065,702,422,28698,3436,4579,483,5743,4792,7746
237,Chile,CHL,2017,114,4417,1247,535,0,357,51,512,447,28370,4317,647,434,29819,3582,4741,510,5996,4943,8021
238,Chile,CHL,2018,114,4609,1292,555,0,357,50,503,451,29266,4512,617,441,30748,3708,4893,530,6195,5054,8230
239,Chile,CHL,2019,113,4804,1334,576,0,356,49,492,456,30115,4703,594,449,31648,3822,5038,550,6389,5157,8426
240,Colombia,COL,1990,1182,2678,510,1996,1245,1648,778,486,1586,41954,7757,13526,4576,23337,3370,3559,1885,6211,2098,5889
241,Colombia,COL,1991,1189,2844,553,1943,2013,1676,811,587,1626,44376,7848,13614,4450,24626,3651,3748,1831,6704,2272,6211
242,Colombia,COL,1992,1197,2996,584,1877,2271,1644,839,634,1595,45315,7825,13627,4311,25300,3863,3810,1767,7076,2373,6377
243,Colombia,COL,1993,1190,3157,611,1774,1303,1641,847,741,1516,45697,7894,13470,4081,25894,4050,3817,1663,7333,2456,6486
244,Colombia,COL,1994,1160,3334,642,1718,1007,1635,831,1027,1392,46234,7775,13116,3849,26564,4299,3892,1617,7680,2549,6609
245,Colombia,COL,1995,1092,3521,670,1679,1902,1568,765,1152,1329,46438,7558,12732,3534,26912,4516,3970,1595,8034,2612,6650
246,Colombia,COL,1996,1064,3739,714,1735,1197,1556,752,1180,1324,47657,7544,12397,3284,27848,4809,4178,1662,8534,2719,6818
247,Colombia,COL,1997,960,3929,726,1677,1831,1443,705,1772,1205,45974,7083,12082,2949,27597,4802,4180,1612,8608,2623,6646
248,Colombia,COL,1998,863,4167,749,1741,2070,1383,711,1733,1170,45654,6697,11680,2650,27892,4982,4256,1677,8915,2612,6672
249,Colombia,COL,1999,830,4470,793,1869,556,1397,694,1869,1191,47195,6626,11283,2427,29080,5353,4525,1799,9563,2731,6985
250,Colombia,COL,2000,780,4756,839,1943,852,1340,700,1991,1157,48227,6410,10952,2195,29833,5549,4687,1864,9835,2798,7204
251,Colombia,COL,2001,751,5061,895,1985,1426,1297,640,2206,1150,49489,6345,10585,2009,30730,5715,4801,1907,10301,2870,7493
252,Colombia,COL,2002,758,5422,1013,2042,960,1415,610,2412,1266,54890,6659,10211,2005,34066,6307,5427,1962,11562,3291,8474
253,Colombia,COL,2003,732,5725,1010,1949,712,1380,595,2597,1195,53254,6604,9914,1872,33522,6110,5332,1889,11422,3148,8308
254,Colombia,COL,2004,715,6041,1050,1870,442,1421,597,2687,1192,53954,6702,9627,1723,34187,6065,5467,1815,11642,3205,8507
255,Colombia,COL,2005,689,6357,1065,1776,319,1396,665,2663,1123,53137,6708,9323,1563,33884,5825,5316,1729,11570,3145,8452
256,Colombia,COL,2006,670,6743,1134,1704,320,1429,565,2642,1127,55002,6862,9001,1447,35159,5867,5586,1657,12062,3278,8841
257,Colombia,COL,2007,630,7097,1169,1591,347,1385,563,2744,1092,54706,6738,8568,1326,35397,5674,5628,1546,12144,3241,8871
258,Colombia,COL,2008,620,7500,1242,1580,131,1393,398,2701,1066,55878,6782,8145,1214,36675,5644,5940,1532,12640,3320,9171
259,Colombia,COL,2009,578,7923,1334,1560,129,1403,586,2646,1058,58098,7026,7713,1109,38780,5644,6391,1512,13267,3472,9627
260,Colombia,COL,2010,536,8360,1388,1507,197,1344,483,2741,1001,58524,7017,7134,995,39577,5553,6690,1459,13544,3467,9702
261,Colombia,COL,2011,474,8807,1405,1419,103,1236,394,2664,934,57421,6836,6565,895,39304,5351,6763,1373,13485,3321,9441
262,Colombia,COL,2012,439,9327,1457,1385,153,1184,418,2564,930,58415,6933,6225,857,40320,5363,7114,1338,13797,3346,9548
263,Colombia,COL,2013,419,9883,1508,1341,114,1130,584,2657,925,59367,7035,5868,843,41125,5366,7385,1296,14155,3347,9594
264,Colombia,COL,2014,406,10454,1558,1305,120,1077,536,2634,924,60498,7108,5549,839,41977,5460,7652,1263,14546,3344,9680
265,Colombia,COL,2015,402,11105,1650,1305,133,1055,689,2641,941,63204,7406,5250,848,43656,5737,8180,1261,15212,3489,10070
266,Colombia,COL,2016,391,11700,1725,1296,183,1009,543,2558,929,65354,7441,4835,851,45158,6085,8530,1252,15826,3615,10419
267,Colombia,COL,2017,388,12311,1794,1308,127,994,519,2535,924,67386,7575,4682,867,46478,6356,8797,1264,16388,3724,10735
268,Colombia,COL,2018,383,13056,1881,1323,57,974,495,2499,915,70281,7762,4467,887,48033,6725,9165,1278,17133,3866,11147
269,Colombia,COL,2019,377,13672,1959,1332,55,947,475,2450,908,72629,7899,4255,903,49460,7048,9496,1287,17772,3984,11497
270,Costa Rica,CRI,1990,50,344,64,38,1,174,21,59,97,3454,433,583,148,2345,266,256,34,477,317,611
271,Costa Rica,CRI,1991,50,364,68,36,1,171,30,94,97,3604,441,565,136,2436,283,268,32,501,341,656
272,Costa Rica,CRI,1992,50,384,73,33,1,182,25,99,100,3747,450,557,128,2540,294,286,29,528,374,712
273,Costa Rica,CRI,1993,49,403,75,28,1,177,22,123,98,3815,454,539,125,2599,297,305,25,549,395,748
274,Costa Rica,CRI,1994,51,426,81,26,1,180,32,141,102,4062,480,533,130,2782,318,343,22,603,439,819
275,Costa Rica,CRI,1995,53,447,87,24,1,193,24,173,105,4250,505,528,134,2967,349,382,20,665,482,889
276,Costa Rica,CRI,1996,53,464,87,21,0,183,29,178,99,4139,489,494,129,2947,340,403,18,698,473,883
277,Costa Rica,CRI,1997,52,485,91,22,0,179,31,198,97,4172,494,528,131,3035,323,466,19,810,495,927
278,Costa Rica,CRI,1998,49,505,95,20,0,177,22,149,95,4241,483,493,125,3145,326,521,17,887,518,969
279,Costa Rica,CRI,1999,46,525,100,18,0,175,22,152,92,4398,464,467,120,3294,334,580,15,947,550,1025
280,Costa Rica,CRI,2000,42,545,101,17,0,154,29,151,82,4347,427,420,111,3284,329,607,15,950,538,1013
281,Costa Rica,CRI,2001,45,568,108,16,0,156,28,167,80,4471,421,431,112,3417,342,662,13,979,556,1050
282,Costa Rica,CRI,2002,43,587,109,17,0,156,29,148,74,4362,396,419,105,3396,335,686,15,941,569,1060
283,Costa Rica,CRI,2003,41,613,115,18,0,152,28,165,71,4452,395,390,101,3562,371,742,15,975,591,1096
284,Costa Rica,CRI,2004,41,640,122,18,0,149,28,148,68,4585,394,369,98,3717,378,802,15,991,611,1133
285,Costa Rica,CRI,2005,43,660,120,17,0,137,26,150,60,4353,366,356,89,3630,345,778,15,932,578,1077
286,Costa Rica,CRI,2006,41,696,130,18,0,143,27,168,60,4628,374,364,86,3914,350,848,16,967,639,1166
287,Costa Rica,CRI,2007,40,720,124,16,0,126,15,137,51,4252,350,377,80,3679,309,785,15,896,587,1079
288,Costa Rica,CRI,2008,35,764,132,17,0,128,19,153,51,4449,354,355,78,3905,320,847,15,926,622,1135
289,Costa Rica,CRI,2009,33,802,135,17,0,119,16,138,47,4469,357,334,81,4045,314,875,15,925,627,1150
290,Costa Rica,CRI,2010,37,865,156,20,0,133,20,156,51,5127,421,357,90,4587,356,1024,18,1058,722,1323
291,Costa Rica,CRI,2011,36,908,155,20,0,128,19,154,48,5036,425,345,89,4542,344,1002,18,1035,701,1300
292,Costa Rica,CRI,2012,35,959,160,20,0,126,22,186,46,5153,453,332,95,4650,352,1025,18,1055,711,1328
293,Costa Rica,CRI,2013,34,1011,167,20,0,122,17,176,44,5306,491,317,101,4815,377,1058,18,1090,745,1384
294,Costa Rica,CRI,2014,34,1065,173,20,0,122,22,190,43,5454,531,303,108,4924,403,1091,18,1127,767,1426
295,Costa Rica,CRI,2015,35,1121,182,21,0,131,22,163,43,5719,593,292,116,5181,465,1159,19,1189,821,1519
296,Costa Rica,CRI,2016,35,1176,196,22,0,137,22,158,44,6086,657,291,126,5513,528,1244,19,1282,887,1634
297,Costa Rica,CRI,2017,36,1220,204,23,0,140,22,153,46,6296,658,267,126,5692,538,1283,20,1331,910,1681
298,Costa Rica,CRI,2018,35,1256,212,23,0,134,21,149,47,6496,668,251,128,5892,559,1333,20,1380,941,1736
299,Costa Rica,CRI,2019,35,1295,219,23,0,132,20,146,47,6664,676,238,129,6049,576,1372,21,1425,960,1776
300,Cuba,CUB,1990,522,1747,377,68,0,451,96,62,85,29578,3281,839,486,14864,2278,816,51,1866,1127,2683
301,Cuba,CUB,1991,445,1844,391,73,0,454,95,64,84,29914,3413,759,520,15061,2330,830,55,1924,1173,2771
302,Cuba,CUB,1992,389,1944,414,79,0,450,90,77,90,31207,3678,666,569,15512,2427,865,59,2053,1243,2916
303,Cuba,CUB,1993,358,2034,433,85,0,443,79,118,97,32349,3988,604,636,15848,2455,901,63,2192,1300,3029
304,Cuba,CUB,1994,340,2115,440,89,0,440,94,115,103,32653,4192,621,663,15997,2413,931,67,2260,1313,3036
305,Cuba,CUB,1995,320,2199,445,91,0,421,90,126,102,32756,4274,604,649,16054,2357,944,68,2328,1274,2974
306,Cuba,CUB,1996,282,2284,456,90,0,383,77,127,98,32816,4505,499,601,16095,2237,957,68,2425,1247,2938
307,Cuba,CUB,1997,252,2358,466,87,0,372,79,108,89,32318,4750,471,545,16127,2008,985,65,2551,1227,2913
308,Cuba,CUB,1998,229,2439,481,82,0,368,82,104,78,32391,4986,469,493,16573,1824,1032,62,2691,1244,2964
309,Cuba,CUB,1999,210,2524,501,77,0,353,88,129,72,32457,5279,432,431,17039,1650,1093,58,2815,1269,3013
310,Cuba,CUB,2000,185,2601,516,69,0,336,79,135,61,31913,5457,428,360,17343,1499,1169,53,2821,1243,2992
311,Cuba,CUB,2001,160,2685,538,63,0,327,82,128,55,32213,5814,394,328,17979,1387,1348,48,2934,1270,3026
312,Cuba,CUB,2002,139,2735,530,56,0,314,81,97,49,30623,5543,392,294,17914,1274,1394,44,2838,1229,2909
313,Cuba,CUB,2003,133,2820,561,57,0,304,82,86,49,31493,5756,366,279,18784,1329,1538,45,3017,1290,3023
314,Cuba,CUB,2004,125,2898,590,58,0,301,76,119,47,32282,5915,334,272,19484,1396,1644,46,3154,1329,3102
315,Cuba,CUB,2005,125,2964,617,59,0,304,80,131,47,33070,5948,315,273,20350,1488,1764,45,3272,1395,3204
316,Cuba,CUB,2006,105,3002,604,54,0,284,75,128,43,31379,5489,269,246,20229,1484,1769,42,3175,1349,3104
317,Cuba,CUB,2007,102,3095,622,54,0,282,64,166,42,31642,5362,268,239,20907,1548,1841,42,3285,1386,3166
318,Cuba,CUB,2008,99,3215,654,57,0,273,66,185,43,32596,5404,282,247,21675,1633,1935,44,3402,1435,3269
319,Cuba,CUB,2009,101,3325,676,59,0,275,70,201,43,33155,5383,286,252,22288,1695,2018,45,3507,1493,3391
320,Cuba,CUB,2010,102,3445,703,60,0,273,67,228,44,33889,5453,278,264,22905,1755,2118,46,3640,1563,3518
321,Cuba,CUB,2011,97,3529,689,59,0,259,65,260,41,32388,5314,292,259,22356,1659,2065,46,3587,1507,3413
322,Cuba,CUB,2012,97,3666,722,60,0,266,60,322,42,33478,5561,274,272,23371,1696,2199,48,3771,1641,3627
323,Cuba,CUB,2013,94,3792,749,60,0,265,62,369,42,34308,5820,265,277,24014,1719,2300,49,3946,1721,3762
324,Cuba,CUB,2014,93,3923,784,62,0,262,58,397,43,35492,6160,259,278,24740,1742,2401,50,4124,1811,3916
325,Cuba,CUB,2015,97,4054,829,64,0,266,66,465,45,37170,6610,258,270,25823,1818,2548,52,4374,1927,4113
326,Cuba,CUB,2016,97,4180,850,65,0,266,67,389,44,37559,6757,230,259,26281,1844,2602,53,4444,1971,4196
327,Cuba,CUB,2017,98,4350,900,67,0,264,58,369,45,39648,7102,218,272,27465,1971,2713,54,4622,2053,4374
328,Cuba,CUB,2018,96,4449,926,67,0,255,54,352,44,40510,7252,194,272,27991,2037,2767,54,4684,2076,4438
329,Cuba,CUB,2019,94,4503,917,65,0,249,53,337,42,39755,7125,180,265,27785,2020,2727,53,4586,2036,4365
330,Dominica,DMA,1990,2,15,4,4,0,5,1,6,6,257,28,18,4,142,51,26,4,17,12,26
331,Dominica,DMA,1991,2,15,4,4,0,5,1,4,6,261,28,17,4,144,54,27,4,18,12,27
332,Dominica,DMA,1992,2,16,4,4,0,5,1,5,6,254,28,17,4,143,54,26,3,18,12,26
333,Dominica,DMA,1993,2,17,4,4,0,5,1,6,6,253,29,16,4,144,55,27,3,18,12,26
334,Dominica,DMA,1994,2,17,5,4,0,5,1,7,6,254,29,16,4,146,57,27,3,18,12,26
335,Dominica,DMA,1995,2,18,5,4,0,5,1,7,5,253,30,15,4,147,58,28,3,19,12,26
336,Dominica,DMA,1996,2,19,5,4,0,4,1,8,5,253,30,15,3,148,59,28,3,19,12,26
337,Dominica,DMA,1997,2,19,5,4,0,4,1,6,5,249,31,14,3,148,59,28,3,19,11,26
338,Dominica,DMA,1998,2,20,5,3,0,4,1,6,4,246,31,14,3,147,59,29,3,20,11,26
339,Dominica,DMA,1999,1,20,5,3,0,4,1,7,4,251,33,14,3,150,61,31,3,20,11,26
340,Dominica,DMA,2000,1,21,5,3,0,4,1,9,4,249,33,13,3,152,61,32,3,20,11,26
341,Dominica,DMA,2001,1,21,5,3,0,4,1,9,4,245,33,13,3,152,60,33,2,20,11,25
342,Dominica,DMA,2002,1,22,5,3,0,4,1,8,4,245,33,12,2,155,60,34,2,21,11,25
343,Dominica,DMA,2003,1,22,5,3,0,4,1,8,4,245,33,12,2,156,60,35,2,21,11,25
344,Dominica,DMA,2004,1,22,5,3,0,4,1,8,3,238,32,12,2,156,59,35,2,21,11,25
345,Dominica,DMA,2005,1,22,5,3,0,5,1,6,3,234,32,12,2,156,58,35,2,21,10,24
346,Dominica,DMA,2006,1,21,5,3,0,5,1,6,3,234,32,11,2,157,58,35,2,21,10,24
347,Dominica,DMA,2007,1,21,5,3,0,5,1,6,3,235,32,11,2,158,57,36,2,21,10,24
348,Dominica,DMA,2008,1,21,5,3,0,4,1,6,3,233,31,11,2,159,56,36,2,21,10,24
349,Dominica,DMA,2009,1,21,5,3,0,4,1,5,3,231,30,11,2,161,56,37,2,21,10,24
350,Dominica,DMA,2010,1,21,6,2,0,4,1,6,3,232,30,11,2,164,56,38,2,21,10,24
351,Dominica,DMA,2011,1,20,6,2,0,4,1,6,3,233,30,12,2,167,56,39,2,21,10,24
352,Dominica,DMA,2012,1,20,6,2,0,4,1,6,3,235,30,12,2,169,56,40,2,21,10,24
353,Dominica,DMA,2013,1,20,6,2,0,4,1,5,3,237,30,12,2,172,56,40,2,21,10,24
354,Dominica,DMA,2014,1,20,6,2,0,4,1,7,3,239,30,12,2,174,56,41,2,21,10,25
355,Dominica,DMA,2015,1,19,6,2,0,4,1,7,3,240,30,12,2,175,56,42,2,22,11,25
356,Dominica,DMA,2016,1,19,6,2,0,4,1,6,3,239,30,12,2,176,56,42,2,22,11,25
357,Dominica,DMA,2017,1,19,6,2,0,4,1,5,3,239,30,11,2,178,56,42,2,22,11,25
358,Dominica,DMA,2018,1,19,6,2,0,4,1,5,3,240,30,11,2,180,57,42,2,22,11,25
359,Dominica,DMA,2019,1,19,6,2,0,4,1,5,3,242,30,11,2,182,57,43,2,22,11,25
360,Dominican Republic,DOM,1990,704,512,114,1286,7,292,208,352,1133,8464,2175,5343,3088,3366,837,584,1266,915,1530,2355
361,Dominican Republic,DOM,1991,679,540,114,1201,7,276,210,628,1078,8462,2121,5270,3071,3441,855,589,1182,893,1540,2341
362,Dominican Republic,DOM,1992,621,573,115,1071,12,262,206,979,1013,8482,1997,5183,2962,3515,874,594,1053,872,1544,2312
363,Dominican Republic,DOM,1993,575,614,119,973,17,257,212,1384,953,8776,1909,5223,2853,3686,927,619,956,878,1583,2334
364,Dominican Republic,DOM,1994,525,656,123,873,27,253,202,1809,871,8885,1802,5116,2717,3808,952,634,857,874,1605,2336
365,Dominican Republic,DOM,1995,486,707,130,786,31,254,200,2226,836,9252,1738,5083,2565,4010,999,670,770,891,1642,2359
366,Dominican Republic,DOM,1996,449,762,144,704,25,252,203,2596,828,9955,1693,4957,2321,4336,1083,732,688,936,1700,2415
367,Dominican Republic,DOM,1997,425,819,157,643,14,253,201,2919,834,10686,1691,4902,2122,4629,1170,799,627,983,1747,2463
368,Dominican Republic,DOM,1998,396,878,168,578,31,256,189,3179,812,11255,1674,4807,1917,4872,1239,859,563,1014,1764,2472
369,Dominican Republic,DOM,1999,375,935,183,533,51,249,166,3379,756,11823,1691,4743,1707,5155,1290,921,519,1053,1776,2478
370,Dominican Republic,DOM,2000,358,984,191,500,19,248,166,3524,699,12124,1710,4736,1553,5352,1318,970,487,1075,1766,2462
371,Dominican Republic,DOM,2001,327,1033,201,474,14,247,174,3611,670,12571,1723,4656,1362,5626,1375,1038,461,1109,1770,2466
372,Dominican Republic,DOM,2002,302,1077,210,441,16,245,183,3657,662,13079,1710,4355,1195,5926,1448,1118,428,1139,1781,2473
373,Dominican Republic,DOM,2003,299,1148,231,441,16,252,196,3686,709,14321,1821,4190,1091,6324,1588,1246,427,1226,1810,2523
374,Dominican Republic,DOM,2004,327,1219,257,454,21,263,209,3644,740,15930,1985,4178,1005,6773,1762,1397,439,1335,1857,2601
375,Dominican Republic,DOM,2005,322,1259,277,438,32,265,217,3430,715,17011,2039,4121,908,7166,1887,1518,423,1409,1888,2650
376,Dominican Republic,DOM,2006,315,1303,289,412,29,266,220,3100,692,17684,2033,4107,794,7421,1965,1597,395,1446,1859,2612
377,Dominican Republic,DOM,2007,291,1360,298,387,27,262,202,2732,679,18249,2027,4080,699,7524,2006,1648,370,1452,1793,2522
378,Dominican Republic,DOM,2008,278,1403,310,361,22,253,208,2406,673,18895,1998,3826,633,7654,2032,1696,342,1475,1762,2489
379,Dominican Republic,DOM,2009,259,1436,325,354,22,253,207,2247,664,19697,2029,3793,599,7857,2065,1755,334,1513,1777,2516
380,Dominican Republic,DOM,2010,269,1455,338,354,43,253,205,2169,647,20355,2055,3826,586,8041,2092,1807,332,1543,1808,2560
381,Dominican Republic,DOM,2011,268,1469,348,361,22,260,215,2083,625,20901,2076,3985,696,8295,2131,1866,339,1571,1883,2659
382,Dominican Republic,DOM,2012,294,1476,369,383,13,280,236,1998,652,22242,2148,4107,746,8792,2280,1994,357,1655,2023,2847
383,Dominican Republic,DOM,2013,290,1490,393,411,6,299,248,1939,715,23891,2227,4196,628,9367,2476,2140,381,1757,2194,3070
384,Dominican Republic,DOM,2014,277,1502,411,418,6,309,263,1846,780,25223,2211,3901,599,9787,2634,2243,386,1834,2353,3267
385,Dominican Republic,DOM,2015,270,1513,430,436,7,323,274,1705,823,26439,2220,3796,610,10231,2782,2330,401,1909,2528,3482
386,Dominican Republic,DOM,2016,261,1546,437,449,7,330,272,1604,826,26925,2178,3678,614,10469,2873,2351,412,1932,2661,3629
387,Dominican Republic,DOM,2017,238,1578,438,455,3,327,257,1529,806,26911,2111,3557,578,10545,2895,2318,418,1927,2752,3718
388,Dominican Republic,DOM,2018,226,1600,441,459,4,323,243,1422,775,26955,2052,3435,566,10658,2925,2292,421,1927,2846,3813
389,Dominican Republic,DOM,2019,217,1629,446,464,5,319,231,1362,751,27140,2010,3307,558,10808,2965,2280,426,1937,2945,3915
390,Ecuador,ECU,1990,266,797,168,1166,805,600,350,66,2081,10142,4568,4009,2794,6238,1146,1087,1085,1713,1473,3488
391,Ecuador,ECU,1991,276,849,185,1177,513,634,356,92,2170,10982,4691,3984,2947,6751,1338,1245,1093,1767,1596,3675
392,Ecuador,ECU,1992,272,892,190,1146,590,656,347,102,2017,10971,4603,4039,2588,6887,1442,1334,1064,1714,1623,3657
393,Ecuador,ECU,1993,263,948,195,1116,757,635,329,128,1880,10889,4503,4134,2246,6963,1523,1428,1037,1663,1651,3629
394,Ecuador,ECU,1994,258,1006,202,1106,351,636,315,160,1760,10895,4455,4297,1991,7143,1630,1572,1028,1613,1703,3651
395,Ecuador,ECU,1995,264,1059,208,1112,146,620,297,103,1667,10718,4475,4660,1830,7258,1727,1714,1034,1560,1740,3643
396,Ecuador,ECU,1996,264,1112,225,1162,63,620,292,140,1656,11082,4576,4970,1712,7685,1908,1963,1081,1595,1849,3768
397,Ecuador,ECU,1997,259,1150,229,1168,101,629,267,225,1471,10609,4405,5047,1559,7721,1937,2091,1088,1537,1844,3714
398,Ecuador,ECU,1998,264,1230,251,1219,584,641,266,241,1439,11050,4456,5025,1423,8174,2094,2378,1134,1603,1938,3847
399,Ecuador,ECU,1999,263,1304,273,1220,1244,608,253,298,1406,11359,4466,4970,1274,8452,2211,2650,1135,1675,1980,3886
400,Ecuador,ECU,2000,263,1365,290,1217,1184,590,253,351,1348,11488,4472,4858,1153,8674,2314,2922,1133,1687,1988,3845
401,Ecuador,ECU,2001,232,1404,303,1157,861,589,211,474,1226,11382,4431,4688,1067,8802,2291,3095,1072,1712,2045,3899
402,Ecuador,ECU,2002,238,1481,351,1175,410,644,250,564,1258,12815,4755,4542,1045,9989,2664,3696,1078,1911,2294,4318
403,Ecuador,ECU,2003,232,1546,386,1127,207,667,263,636,1244,13616,4898,4359,1014,10762,2884,4117,1024,2048,2476,4607
404,Ecuador,ECU,2004,222,1609,418,1069,99,661,257,727,1210,14160,4998,4176,974,11309,3023,4360,960,2176,2635,4841
405,Ecuador,ECU,2005,212,1651,454,1021,32,673,267,862,1223,15031,5121,3936,911,12035,3236,4700,902,2329,2813,5112
406,Ecuador,ECU,2006,204,1691,485,966,21,681,276,988,1161,15516,5205,3791,836,12616,3383,4946,840,2432,2940,5296
407,Ecuador,ECU,2007,198,1735,506,908,14,685,281,945,1076,15814,5253,3676,747,13076,3494,5152,782,2496,3032,5432
408,Ecuador,ECU,2008,190,1797,527,856,4,726,286,979,1021,16177,5280,3512,691,13517,3623,5369,729,2585,3115,5579
409,Ecuador,ECU,2009,181,1861,539,796,6,689,298,1023,982,16361,5232,3304,648,13795,3741,5518,673,2659,3162,5677
410,Ecuador,ECU,2010,156,1928,563,767,3,705,310,1051,938,16791,5224,3192,609,14163,3904,5690,644,2780,3223,5796
411,Ecuador,ECU,2011,133,2009,582,720,3,664,297,982,835,16936,5058,2907,556,14346,3994,5768,601,2867,3252,5836
412,Ecuador,ECU,2012,126,2113,623,717,1,655,312,1051,772,17911,5176,2754,521,15063,4298,6123,597,3056,3359,6013
